Country,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
British Virgin Islands,26097.0,27039.0,27794.0,28319.0,28650.0,28847.0,28989.0,29152.0,29355.0,29577.0,29802.0,29802.0
Virgin Islands,108399.0,108405.0,108358.0,108292.0,108191.0,108044.0,107884.0,107710.0,107510.0,107268.0,106977.0,106977.0
Vietnam,86243413.0,87092252.0,87967651.0,88871561.0,89802487.0,90753472.0,91714595.0,92677076.0,93638724.0,94596642.0,95540395.0,95540395.0
Vanuatu,224704.0,230247.0,236211.0,242653.0,249499.0,256635.0,263888.0,271130.0,278330.0,285510.0,292680.0,292680.0
Samoa,183263.0,184556.0,185949.0,187469.0,189088.0,190717.0,192221.0,193513.0,194535.0,195352.0,196130.0,196130.0
Kosovo,1747383.0,1761474.0,1775680.0,1791000.0,1805200.0,1824100.0,1821800.0,1801800.0,1816200.0,1830700.0,1845300.0,1845300.0
Yemen,21892146.0,22516460.0,23154855.0,23807588.0,24473178.0,25147109.0,25823485.0,26497889.0,27168210.0,27834821.0,28498687.0,28498687.0
South Africa,49779471.0,50477011.0,51216964.0,52004172.0,52834005.0,53689236.0,54545991.0,55386367.0,56203654.0,57000451.0,57779622.0,57779622.0
Zambia,12848530.0,13215139.0,13605984.0,14023193.0,14465121.0,14926504.0,15399753.0,15879361.0,16363507.0,16853688.0,17351822.0,17351822.0
Zimbabwe,12379549.0,12526968.0,12697723.0,12894316.0,13115131.0,13350356.0,13586681.0,13814629.0,14030390.0,14236745.0,14439018.0,14439018.0
